cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
30.000002,45,30.000002,30.000002,30.000002,35,45.454548,33.333336,35,35,33.333336,36.842106,35,33.333336,33.333336,28.57143,31.578945,35,35,31.578945,35,35,33.333336,59.090908,35,30.000002,35,71.42857,30.000002,35,38.095238,65,40,38.095238,47.61905,35,33.333336,35,55.555557,38.095238,35,30.000002,30.000002,30.000002,47.61905,30.000002,38.095238,38.095238,35,31.818182,33.333336,36.363636,66.66667,40.909092,30.000002,30.000002,61.904762,30.000002,38.095238,38.095238,30.000002,57.894737,30.000002,52.380955,40,33.333336,38.095238,33.333336,33.333336,35,30.000002,31.578945,47.61905,57.14286,40,45,30.000002,35,45,31.578945,35,35,38.095238,52.380955,33.333336,31.578945,38.095238,35,30.000002,33.333336,36.363636,30.000002,55,59.090908,33.333336,30.000002
35,54.545456,40,36.842106,38.095238,40,52.63158,42.857143,45.454548,47.61905,40,45,38.095238,45,45.454548,36.842106,38.095238,38.095238,38.095238,38.095238,42.857143,40.909092,45,60.000004,38.095238,40,40,35,42.105263,42.857143,47.368423,71.42857,40,40,55,47.61905,40,38.095238,61.904762,35,30.000002,42.857143,36.363636,52.380955,50,38.095238,38.095238,31.578945,54.545456,36.842106,40,36.842106,66.66667,40,40,35,61.904762,72.72727,42.857143,38.095238,35,68.181816,35,57.14286,47.826088,40,52.380955,35,40,47.61905,42.857143,38.095238,54.545456,57.14286,38.095238,42.857143,40,42.857143,52.173912,35,52.380955,40,42.857143,57.14286,40,40.909092,38.095238,40,35,40,40,38.095238,55,57.14286,42.857143,35
40.909092,42.105263,35,35,31.578945,33.333336,45,35,35,38.095238,38.095238,42.857143,35,38.095238,38.095238,38.095238,0,35,35,38.095238,40,38.095238,35,55,35,40.909092,38.095238,40.909092,38.095238,35,40,71.42857,45,40,47.368423,45,33.333336,40,57.14286,38.095238,40,31.578945,38.095238,50,55,31.578945,36.842106,36.363636,40,28.57143,35,35,66.66667,40,31.578945,35,60.000004,73.68421,35,38.095238,33.333336,61.904762,35,55.555557,40,35,45,38.095238,35,40,35,35,50,50,35,31.578945,33.333336,38.095238,44.444447,31.578945,45,31.578945,40,52.63158,30.000002,35,40,35,36.842106,38.095238,38.095238,35,38.095238,55,31.578945,33.333336
42.105263,57.14286,42.105263,36.842106,57.14286,44.444447,57.894737,44.444447,44.444447,42.105263,42.105263,52.63158,47.368423,50,44.444447,42.105263,30.000002,47.368423,42.105263,42.105263,50,45,45,63.15789,45,42.105263,45,42.105263,42.105263,47.368423,44.444447,66.66667,50,42.105263,55,55,42.105263,36.842106,63.15789,42.857143,65,42.857143,44.444447,60.000004,57.14286,50,45,42.105263,50,42.105263,50,42.857143,70,47.368423,42.857143,42.105263,68.42105,47.61905,35,47.368423,42.105263,68.42105,45,57.894737,52.63158,42.105263,47.368423,42.105263,45,47.368423,40,42.105263,60.000004,61.11111,40,45,47.368423,42.105263,60.000004,45,55,42.105263,52.63158,55,52.63158,44.444447,45,42.105263,45,50,52.63158,42.105263,45,63.15789,45,42.105263
47.61905,52.63158,42.857143,40,47.61905,45.454548,57.14286,36.363636,52.380955,45,50,52.380955,50,42.857143,42.857143,42.857143,42.857143,42.857143,47.61905,47.61905,47.61905,45,45,66.66667,35,42.857143,45,45,40,52.380955,42.857143,73.68421,47.61905,42.857143,57.894737,50,35,45,65,42.105263,71.42857,40,42.857143,55,55.555557,45.454548,47.61905,42.857143,47.368423,45,45.454548,42.857143,70,47.61905,45,38.095238,63.15789,42.857143,45,25,50,71.42857,45.454548,63.15789,50,40.909092,42.105263,45,42.857143,47.61905,45,42.857143,55,61.904762,42.105263,42.105263,42.857143,35,52.380955,40,55,42.857143,55,60.000004,38.095238,45.454548,45,38.095238,38.095238,40,52.380955,40,40,63.636364,47.61905,42.857143
38.095238,50,36.363636,35,35,40,50,40.909092,40.909092,40,45.454548,47.61905,36.842106,42.857143,35,35,38.095238,35,40,33.333336,36.363636,35,40.909092,60.000004,38.095238,38.095238,38.095238,35,45,42.857143,38.095238,68.181816,40,40.909092,47.61905,42.857143,38.095238,35,66.66667,38.095238,70,35,40,50,50,40,35,38.095238,45.454548,38.095238,35,40,70,47.61905,38.095238,33.333336,61.904762,40,38.095238,35,35,63.636364,35,57.14286,47.826088,40,40.909092,38.095238,42.105263,45.454548,36.363636,35,55,52.63158,35,38.095238,40.909092,35,47.368423,35,45,38.095238,42.857143,55,42.857143,38.095238,35,38.095238,35,38.095238,47.61905,35,40,55.555557,38.095238,38.095238
1.1727079,1.594049,1.2752391,0.9574468,1.2738854,1.1689692,1.7003188,1.2765957,1.171459,1.3815091,1.3829787,1.3800424,1.487779,1.2738854,1.2752391,1.1702127,1.1702127,1.2765957,1.1702127,1.1689692,1.2752391,1.2752391,1.2765957,2.1231422,1.1702127,1.2765957,1.1702127,1.2752391,1.3800424,1.2752391,1.2752391,2.2340426,3.5069075,1.171459,1.7003188,1.4893618,1.0638298,1.2765957,1.9148936,1.2752391,2.3404255,1.2752391,1.2752391,1.594049,1.8046709,1.1689692,1.2752391,1.1702127,1.3829787,1.2752391,1.3815091,1.0638298,2.2316685,1.2765957,1.3800424,1.2752391,2.1253984,1.0638298,1.3815091,1.3815091,1.0638298,2.2316685,1.2752391,1.8065886,1.3829787,1.2752391,1.1702127,1.2765957,1.2765957,0.7438895,1.1702127,1.1689692,1.5923567,1.9108281,1.2738854,1.4861995,1.1702127,1.4861995,1.5957447,1.171459,1.594049,1.2765957,1.594049,1.9108281,1.2765957,1.2752391,1.2765957,1.3815091,1.0638298,1.1702127,1.4893618,1.3800424,1.1689692,2.1208909,95.85548,1.588983
30.000002,45,35,30.000002,30.000002,35,42.105263,35,35,35,38.095238,30.000002,40,30.000002,30.000002,33.333336,30.000002,36.363636,30.000002,30.000002,31.578945,33.333336,35,52.380955,31.578945,30.000002,33.333336,35,35,35,30.000002,63.15789,31.578945,30.000002,45,36.842106,30.000002,38.095238,57.14286,33.333336,66.66667,28.57143,35,45,45,33.333336,35,33.333336,38.095238,30.000002,35,36.363636,66.66667,36.842106,26.31579,38.095238,57.14286,31.578945,31.578945,36.363636,33.333336,60.000004,40,30.000002,40,30.000002,28.57143,52.380955,38.095238,38.095238,30.000002,30.000002,31.578945,50,33.333336,35,35,38.88889,45,30.000002,45,35,40,52.63158,35,35,35,35,26.31579,33.333336,42.857143,31.578945,30.000002,57.14286,45,30.000002
40,50,33.333336,38.095238,31.578945,35,50,42.857143,38.095238,40,40,31.578945,45,35,38.095238,35,38.095238,38.095238,40,35,38.095238,38.095238,38.095238,55,35,38.095238,38.095238,38.095238,31.578945,35,31.578945,70,40,36.363636,50,42.857143,31.578945,38.095238,60.000004,35,55,31.578945,40,50,52.380955,31.578945,35,35,45,31.578945,36.842106,38.095238,70,40,33.333336,35,63.15789,38.095238,38.095238,36.842106,31.578945,63.15789,55,33.333336,42.857143,38.095238,36.842106,55,33.333336,35,38.095238,33.333336,30.000002,57.14286,35,33.333336,40,61.904762,45,42.857143,52.63158,40,47.61905,50,35,38.095238,38.095238,35,36.363636,35,38.095238,33.333336,38.095238,55,35,35
30.000002,45,35,35,33.333336,38.095238,47.61905,31.578945,31.578945,31.578945,36.842106,33.333336,40,33.333336,38.095238,30.000002,35,31.578945,30.000002,35,30.000002,30.000002,35,55,30.000002,35,31.578945,38.095238,35,31.578945,31.578945,63.15789,35,31.578945,45,40,33.333336,35,50,33.333336,40,30.000002,33.333336,45,42.105263,30.000002,35,30.000002,38.095238,33.333336,35,35,65,35,45,36.363636,55,30.000002,30.000002,20,33.333336,57.14286,33.333336,35,40,35,33.333336,50,35,36.842106,30.000002,33.333336,33.333336,52.380955,30.000002,35,33.333336,66.66667,45.454548,36.842106,45,35,36.842106,52.380955,30.000002,35,38.095238,33.333336,35,35,35,35,35,55,35,30.000002
