cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
15.000001,19.047619,15.789473,15.000001,20,35,19.047619,20,20,9.523809,15.789473,21.052631,31.578945,25,20,20,19.047619,15.000001,61.904762,20,15.000001,20,20,19.047619,20,26.31579,40,33.333336,40,23.809525,15.789473,20,30.000002,15.789473,20,23.809525,10.526316,20,19.047619,20,19.047619,15.000001,15.000001,23.809525,23.809525,25,31.578945,23.809525,47.61905,19.047619,20,26.31579,21.052631,21.052631,35,15.789473,20,19.047619,20,15.789473,19.047619,20,21.052631,30.000002,26.31579,10,25,22.727274,19.047619,23.809525,20,19.047619,15.000001,28.57143,19.047619,15.000001,19.047619,20,15.789473,20,15.000001,15.000001,15.789473,19.047619,21.052631,15.000001,19.047619,20,20,20,20,15.000001,15.789473,15.000001,11.111112,20
25,20,20,20,9.523809,38.095238,15.789473,20,15.000001,21.052631,23.809525,20,33.333336,23.809525,20,20,25,20,20,20,20,20,20,23.809525,20,25,42.857143,35,40,26.31579,25,20,31.578945,19.047619,20,20,5,21.052631,23.809525,28.57143,20,20,23.809525,21.052631,20,30.000002,33.333336,20,40,20,21.052631,28.57143,26.31579,30.000002,31.578945,20,20,20,20,23.809525,15.789473,20,20,33.333336,33.333336,20,55,21.052631,20,25,25,23.809525,20,22.222223,23.809525,20,20,20,23.809525,20,20,20,20,15.789473,28.57143,21.052631,31.578945,20,20,15.000001,25,23.809525,23.809525,20,20,23.809525
20,26.31579,20,25,25,31.578945,20,20,5,20,26.31579,28.57143,27.777779,21.052631,23.809525,25,20,20,25,20,15.789473,20,20,21.052631,25,26.31579,25,30.000002,30.000002,25,45,23.809525,30.000002,20,59.090908,20,25,20,20,22.222223,20,20,21.052631,20,25,30.000002,27.777779,21.052631,40,25,23.809525,26.31579,25,22.222223,31.578945,20,23.809525,15.789473,23.809525,25,20,19.047619,35,35,26.31579,23.809525,25,20,21.052631,20,20,20,21.052631,30.000002,21.052631,20,20,20,15.789473,25,20,23.809525,28.57143,20,26.31579,25,20,20,23.809525,23.809525,20,25,20,15.789473,19.047619,21.052631
20,25,23.809525,20,22.222223,40,20,23.809525,20,23.809525,20,25,30.000002,28.57143,20,20,23.809525,20,23.809525,20,23.809525,20,20,20,20,22.222223,25,31.578945,20,25,23.809525,20,30.000002,23.809525,45,25,25,23.809525,21.052631,20,20,20,20,23.809525,23.809525,30.000002,27.777779,23.809525,45,23.809525,21.052631,30.000002,31.578945,28.57143,35,26.31579,20,20,20,21.052631,20,20,36.842106,30.000002,30.000002,23.809525,23.809525,20,23.809525,21.052631,38.095238,20,27.272728,25,38.095238,20,20,20,20,20,20,21.052631,40,20,25,20,21.052631,20,23.809525,16.666668,20,20,20,23.809525,20,20
20,21.052631,20,23.809525,23.809525,31.578945,15.789473,20,20,25,26.31579,21.052631,35,25,20,20,25,23.809525,21.052631,20,15.789473,21.052631,38.095238,20,28.57143,30.000002,15.789473,31.578945,15.789473,25,20,20,27.777779,20,16.666668,23.809525,20,15.789473,30.000002,15.000001,20,23.809525,27.272728,21.052631,23.809525,27.777779,31.578945,23.809525,40,20,25,30.000002,33.333336,26.31579,31.578945,28.57143,20,20,20,20,23.809525,25,40,35,26.31579,20,21.052631,28.57143,23.809525,23.809525,20,15.789473,20,30.000002,15.789473,15.000001,15.789473,20,20,25,20,23.809525,35,20,28.57143,20,23.809525,21.052631,21.052631,20,50,25,20,15.789473,25,20
21.052631,31.818182,25,20,21.052631,36.842106,23.809525,21.052631,20,20,30.000002,25,33.333336,28.57143,21.052631,20,20,23.809525,20,21.052631,23.809525,25,21.052631,20,25,26.31579,25,31.578945,25,25,25,20,33.333336,21.052631,25,21.052631,21.052631,21.052631,52.63158,20,20,15.789473,21.052631,20,16.666668,30.000002,38.095238,21.052631,26.31579,25,25,30.000002,31.578945,25,38.095238,30.000002,26.31579,25,21.052631,23.809525,21.052631,20,40,35,30.000002,21.052631,21.052631,25,21.052631,20,42.105263,23.809525,21.052631,26.31579,21.052631,20,23.809525,21.052631,20,20,20,20,35,25,16.666668,20,20,20,23.809525,20,20,23.809525,20,23.809525,20,25
25,25,23.809525,15.789473,26.31579,35,23.809525,23.809525,25,25,25,25,31.578945,21.052631,23.809525,25,21.052631,21.052631,20,23.809525,21.052631,25,20,20,21.052631,26.31579,21.052631,31.578945,23.809525,22.222223,25,25,23.529411,23.809525,20,20,25,23.809525,21.052631,20,20,25,25,25,23.809525,27.777779,31.578945,25,25,21.052631,25,26.31579,45,26.31579,36.842106,26.31579,30.000002,20,30.000002,25,20,23.809525,40,26.31579,31.578945,27.272728,25,21.052631,20,25,40,21.052631,23.809525,26.31579,25,20,25,23.809525,25,25,20,25,33.333336,20,30.000002,25,21.052631,20,21.052631,25,61.904762,25,20,21.052631,25,25
26.31579,26.31579,20,28.57143,28.57143,33.333336,21.052631,25,19.047619,21.052631,21.052631,21.052631,30.000002,28.57143,25,19.047619,28.57143,19.047619,55,25,23.809525,20,25,25,25,25,28.57143,35,20,28.57143,23.809525,25,22.222223,25,21.052631,23.809525,21.052631,25,23.809525,23.809525,21.052631,25,20,20,20,35,31.578945,25,20,25,21.052631,25,42.105263,21.052631,31.578945,25,26.31579,21.052631,20,20,20,21.052631,38.88889,31.578945,26.31579,21.052631,21.052631,23.809525,25,21.052631,20,23.809525,25,25,23.809525,21.052631,20,21.052631,20,25,23.809525,25,36.842106,25,21.052631,23.809525,25,23.809525,25,23.809525,40,21.052631,20,23.809525,20,25
33.333336,30.000002,21.052631,21.052631,31.578945,40,28.57143,22.222223,26.31579,30.000002,36.842106,22.222223,40,26.31579,16.666668,30.000002,25,22.222223,75,25,26.31579,26.31579,31.578945,25,30.000002,40,31.578945,33.333336,30.000002,31.578945,26.31579,26.31579,40,26.31579,28.57143,30.000002,30.000002,30.000002,26.31579,30.000002,25,21.052631,35,30.000002,21.052631,42.857143,42.857143,30.000002,26.31579,25,26.31579,36.842106,42.105263,35,40,31.578945,35,25,33.333336,25,25,28.57143,40,35,40,28.57143,30.000002,26.31579,21.052631,30.000002,25,21.052631,21.052631,36.842106,21.052631,28.57143,28.57143,25,28.57143,31.578945,26.31579,33.333336,40,25,35,28.57143,21.052631,30.000002,25,33.333336,26.31579,28.57143,30.000002,26.31579,25,26.31579
23.809525,28.57143,20,20,15.000001,33.333336,15.789473,23.809525,20,15.789473,23.809525,20,35,21.052631,23.809525,20,23.809525,20,28.57143,19.047619,15.789473,25,75,21.052631,27.272728,28.57143,20,33.333336,15.789473,25,21.052631,20,33.333336,23.809525,20,19.047619,21.052631,20,27.272728,15.789473,20,20,23.809525,20,25,30.000002,33.333336,33.333336,19.047619,23.809525,25,31.818182,40,33.333336,35,28.57143,20,20,15.789473,20,20,15.000001,40,33.333336,30.000002,15.789473,25,20,20,20,19.047619,20,20,28.57143,23.809525,15.789473,15.789473,22.727274,20,23.809525,15.000001,20,33.333336,23.809525,30.000002,15.789473,23.809525,23.809525,23.809525,20,20,20,15.789473,20,20,20
