cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
4.5387993,3.240059,3.2352943,4.111601,3.2352943,3.0882354,3.377386,3.8235295,2.945508,2.945508,2.7982326,3.2305434,3.2305434,3.0882354,3.5346098,3.377386,3.9647574,2.7982326,2.7941177,4.111601,3.524229,3.0837004,3.5190616,2.7941177,3.5346098,2.7941177,3.665689,3.387334,3.671072,3.2305434,3.524229,3.377386,3.9705884,2.9368575,3.0882354,3.2352943,2.647059,3.671072,3.529412,2.7982326,2.7982326,3.2352943,2.7941177,3.377386,3.976436,3.382353,2.7982326,3.2305434,2.7982326,3.377386,3.0882354,3.382353,2.9368575,3.0882354,3.9705884,3.0837004,3.0882354,2.945508,2.9411764,2.7941177,3.0927835,3.0927835,3.382353,98.82526,3.6764708,2.9368575,2.9411764,3.9647574,2.9411764,2.7982326,3.9647574,2.9498525,3.671072,3.2352943,3.671072,3.0882354,2.7982326,3.0882354,3.671072,3.9647574,3.382353,3.2305434,3.529412,3.2352943,2.7982326,3.240059,3.6764708,3.2352943,3.0837004,3.0882354,2.7941177,3.8179147,3.387334,3.377386,2.647059,3.671072
72.72727,57.14286,68.42105,78.94737,50,52.63158,55,47.61905,55,55,65,80,57.894737,61.904762,61.904762,47.368423,71.42857,60.000004,65,80,55,52.63158,66.66667,52.63158,71.42857,47.368423,65,65,60.000004,68.42105,45,63.15789,60.000004,60.000004,63.15789,47.61905,52.63158,63.15789,66.66667,47.368423,60.000004,52.63158,57.894737,75,70,55,55,50,57.894737,50,65,76.190475,47.368423,57.894737,71.42857,55,50,55,61.904762,65,60.000004,60.000004,52.380955,75,55,55.555557,63.15789,75,55,57.894737,78.94737,57.14286,70,60.000004,70,55,50,66.66667,60.000004,78.94737,55,60.000004,71.42857,50,55,57.14286,47.368423,55,60.000004,63.15789,57.894737,71.42857,63.15789,61.904762,52.380955,66.66667
60.000004,68.42105,63.636364,80,70,61.904762,75,70,55,65,61.904762,80,57.14286,65,70,75,80.952385,66.66667,65,85.71429,75,55,70,66.66667,68.42105,70,66.66667,80,75,75,65,66.66667,66.66667,63.15789,66.66667,70,60.000004,60.000004,63.15789,60.000004,80,72.72727,55,70,85,65,76.190475,70,66.66667,65,70,85,60.000004,55,81.818184,75,57.14286,65,63.15789,66.66667,52.63158,75,65,80.952385,78.94737,68.181816,66.66667,80,61.904762,57.14286,85,63.15789,65,75,70,75,66.66667,78.94737,71.42857,66.66667,85,66.66667,80,71.42857,70,55,57.14286,71.42857,70,63.15789,60.000004,70,75,60.000004,70,68.42105
68.42105,60.000004,57.894737,60.000004,60.000004,57.894737,63.15789,52.63158,52.63158,50,55.555557,75,65,57.894737,63.15789,50,63.15789,52.63158,57.894737,78.94737,65,55,65,78.94737,60.000004,65,52.63158,57.894737,68.42105,57.14286,52.63158,52.63158,65,60.000004,65,63.15789,55,55,66.66667,60.000004,70,66.66667,52.63158,65,73.68421,60.000004,70,57.894737,66.66667,50,60.000004,63.15789,65,60.000004,73.68421,52.63158,57.894737,50,52.380955,65,65,55,57.894737,65,55,47.368423,63.15789,66.66667,63.15789,57.894737,80,65,60.000004,66.66667,63.15789,50,65,61.904762,52.63158,55.555557,84.210526,57.894737,75,57.894737,52.63158,47.368423,55,47.368423,66.66667,70,55,68.42105,65,60.000004,63.15789,68.42105
66.66667,73.68421,75,70,63.15789,65,75,65,66.66667,71.42857,75,70,65,71.42857,66.66667,65,72.22222,76.190475,61.904762,84.210526,76.190475,70,66.66667,78.94737,65,66.66667,73.68421,70,80,65,61.904762,76.190475,75,65,75,60.000004,68.42105,57.14286,80.952385,75,80,75,75,70,75,65,80,70,70,76.190475,75,84.210526,70,65,85,60.000004,66.66667,66.66667,68.42105,68.42105,65,70,66.66667,75,60.000004,76.190475,57.14286,76.190475,70,66.66667,85.71429,73.68421,65,73.68421,70,60.000004,75,63.15789,61.904762,76.190475,84.210526,65,78.94737,60.000004,71.42857,60.000004,75,71.42857,66.66667,75,65,72.72727,70,70,76.190475,73.68421
63.636364,61.904762,65,66.66667,63.636364,75,66.66667,76.190475,61.904762,73.68421,57.14286,85.71429,61.904762,60.000004,65,65,80.952385,60.000004,65,85,75,60.000004,75,85,59.090908,57.894737,61.904762,66.66667,72.72727,50,60.000004,70,75,52.380955,68.42105,61.904762,61.904762,60.000004,61.904762,70,72.72727,71.42857,65,76.190475,63.15789,50,66.66667,65,61.904762,60.000004,55,80,63.15789,75,75,76.190475,52.380955,65,52.380955,75,61.904762,71.42857,66.66667,80,75,57.894737,65,71.42857,65,60.000004,90,71.42857,57.14286,66.66667,61.904762,65,61.904762,57.14286,55,65,85,55,65,61.904762,60.000004,47.61905,61.904762,60.000004,55,71.42857,57.14286,80,61.904762,55,55,71.42857
55,60.000004,70,68.42105,52.63158,65,70,55,45,55,65,70,55,55,70,60.000004,65,65,47.368423,80,65,55,65,75,65,66.66667,61.904762,60.000004,70,52.380955,66.66667,60.000004,70,55,60.000004,63.15789,55,60.000004,52.63158,70,65,57.894737,65,76.190475,63.15789,55,63.15789,65,60.000004,65,66.66667,75,59.090908,60.000004,78.94737,55,55,47.368423,60.000004,70,55,65,57.894737,63.15789,65,57.14286,60.000004,65,57.14286,52.380955,70,68.42105,65,70,65,65,60.000004,55,65,61.904762,80,57.14286,50,50,50,61.904762,60.000004,57.894737,50,68.42105,68.42105,73.68421,50,50,61.904762,68.42105
70,60.000004,66.66667,52.380955,65,65,84.210526,73.68421,63.15789,57.14286,55,63.15789,68.42105,60.000004,61.904762,78.94737,80,52.63158,60.000004,85.71429,55,75,61.904762,78.94737,73.68421,65,57.894737,60.000004,75,70,70,55,73.68421,57.894737,75,66.66667,63.15789,63.15789,65,71.42857,70,65,71.42857,78.94737,80.952385,70,65,65,65,57.14286,65,78.94737,65,52.63158,75,73.68421,60.000004,57.14286,60.000004,66.66667,65,80,55,80,77.27273,57.894737,66.66667,63.15789,65,75,85,71.42857,71.42857,66.66667,68.42105,55,63.15789,65,65,60.000004,85.71429,50,55,70,70,63.15789,63.15789,71.42857,65,70,71.42857,77.27273,75,75,70,72.72727
45,70,65,75,60.000004,75,75,60.000004,70,65,65,65,57.894737,68.42105,57.894737,80,80,70,60.000004,80,66.66667,57.894737,70,65,70,61.904762,57.14286,73.68421,66.66667,73.68421,55,65,72.72727,73.68421,75,75,60.000004,57.14286,80.952385,75,76.190475,71.42857,65,54.545456,80,61.904762,80,57.894737,65,68.42105,66.66667,85,60.000004,90,77.27273,61.904762,73.68421,63.15789,73.68421,73.68421,60.000004,80,66.66667,80,73.68421,65,60.000004,70,63.15789,60.000004,57.14286,70,70,60.000004,70,75,65,66.66667,55,63.15789,90,75,57.14286,75,60.000004,70,75,70,65,66.66667,52.63158,70,65,50,75,70
52.380955,60.000004,66.66667,60.000004,61.904762,68.42105,75,57.14286,60.000004,73.68421,66.66667,66.66667,65,70,50,55,57.894737,60.000004,61.904762,76.190475,52.63158,70,68.42105,61.904762,65,65,50,60.000004,66.66667,60.000004,75,65,70,60.000004,80,65,50,55,73.68421,76.190475,73.68421,55,50,68.42105,71.42857,60.000004,70,70,52.63158,61.904762,60.000004,77.27273,70,85.71429,65,57.14286,66.66667,70,60.000004,60.000004,60.000004,80,55,70,52.63158,60.000004,60.000004,65,55,70,57.894737,50,66.66667,65,50,65,60.000004,68.42105,75,60.000004,84.210526,65,70,60.000004,57.14286,50,71.42857,70,65,65,57.14286,66.66667,61.904762,68.42105,60.000004,75
