cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47,cpu48,cpu49,cpu50,cpu51,cpu52,cpu53,cpu54,cpu55,cpu56,cpu57,cpu58,cpu59,cpu60,cpu61,cpu62,cpu63,cpu64,cpu65,cpu66,cpu67,cpu68,cpu69,cpu70,cpu71,cpu72,cpu73,cpu74,cpu75,cpu76,cpu77,cpu78,cpu79,cpu80,cpu81,cpu82,cpu83,cpu84,cpu85,cpu86,cpu87,cpu88,cpu89,cpu90,cpu91,cpu92,cpu93,cpu94,cpu95
33.333336,19.047619,15.000001,10,0,10,10,5.555556,15.000001,5.555556,10,5.555556,0,5.555556,10,10,15.000001,10.526316,15.000001,10,15.000001,10.526316,10,18.181818,14.285715,10,5.263158,5.555556,10.526316,15.000001,10,19.047619,5.263158,14.285715,14.285715,14.285715,10.526316,10,5.263158,10.526316,15.000001,10,14.285715,5.263158,5.263158,10.526316,5.263158,10,5.263158,10,5.263158,0,15.000001,14.285715,10,5.263158,5.263158,5.555556,10,5.263158,5.555556,10,5.263158,5.263158,10,5.555556,15.000001,10,0,10,5.555556,5.555556,5.555556,10.526316,5.555556,10,5.263158,10.526316,5.263158,15.000001,9.523809,5.555556,10,5.263158,10.526316,15.000001,5.555556,5.555556,15.000001,10.526316,14.285715,14.285715,19.047619,5.555556,18.181818,10
29.166666,15.000001,10.526316,15.000001,5.263158,5.263158,14.285715,10,10,10,14.285715,5.263158,14.285715,10,5.263158,5.263158,14.285715,10,10.526316,10.526316,10.526316,10,10,10,10,10,10.526316,10,14.285715,10,5.555556,5.555556,10.526316,15.000001,5.555556,5.263158,10,5.263158,5.263158,10,5.263158,10.526316,10,5.263158,10.526316,10,15.000001,5.263158,10,14.285715,5,5.555556,0,5.263158,5.555556,10.526316,18.181818,10,19.047619,10,10,10,14.285715,5.263158,5.555556,5.263158,10,10.526316,10.526316,15.000001,10,5.263158,5.263158,0,5.263158,5.263158,14.285715,10,14.285715,14.285715,0,10,5.555556,5.555556,10,10,10.526316,4.7619047,0,10,19.047619,19.047619,10.526316,0,5.263158,10.526316
34.615387,18.181818,10,5.263158,0,19.047619,10.526316,5.263158,5.263158,10.526316,15.000001,10,0,10,15.000001,10.526316,15.000001,18.181818,10,10,14.285715,10.526316,5.263158,0,5.555556,10,5.263158,14.285715,5.555556,14.285715,10,10,5.263158,10,14.285715,5.555556,10.526316,10,5.555556,0,5.555556,5.263158,5.555556,10.526316,10,5.555556,10,10,14.285715,5.555556,5.263158,14.285715,14.285715,10,15.000001,10,10.526316,9.523809,5.263158,5.555556,10,10,15.000001,5.555556,18.181818,15.000001,15.000001,14.285715,10,5.263158,10,10.526316,10.526316,10.526316,19.047619,10.526316,5.555556,4.7619047,14.285715,5.555556,0,10.526316,5.263158,18.181818,5.263158,5.263158,10,5.263158,14.285715,10,10.526316,14.285715,5,0,10.526316,18.181818
29.166666,19.047619,5.263158,15.000001,9.523809,14.285715,9.523809,18.181818,9.523809,5.263158,10.526316,15.000001,9.523809,0,0,21.73913,14.285715,10.526316,10,18.181818,14.285715,10,14.285715,10,10,22.727274,10,5.555556,10,0,10,10,10.526316,5.555556,10,14.285715,10,5.263158,14.285715,10,15.000001,15.000001,5,18.181818,10.526316,5.263158,10.526316,14.285715,19.047619,10,18.181818,5.555556,15.000001,10.526316,14.285715,19.047619,10,10.526316,5.555556,10,15.000001,10,10,18.181818,5.555556,9.523809,5,10,10.526316,18.181818,10,10,13.636364,14.285715,10,14.285715,10,10,5.263158,10,10.526316,14.285715,10,10.526316,10.526316,10,19.047619,14.285715,15.000001,15.000001,10,15.000001,15.000001,5.263158,18.181818,10
34.615387,26.086956,0,10,10.526316,10,22.727274,10.526316,15.000001,14.285715,5.263158,0,5,5.263158,19.047619,5.263158,15.000001,10,14.285715,19.047619,0,15.000001,15.000001,10.526316,15.000001,19.047619,5.555556,19.047619,14.285715,4.7619047,5.263158,5.263158,5.263158,19.047619,9.523809,19.047619,5.555556,15.000001,5,10,18.181818,19.047619,15.000001,15.000001,10,14.285715,5.263158,10.526316,10.526316,15.000001,10.526316,0,5,9.523809,10.526316,10.526316,10.526316,0,10,0,19.047619,5.263158,10,22.727274,10.526316,0,5.263158,0,10,0,10,14.285715,5,5.263158,5.555556,5,10.526316,5.263158,10.526316,9.523809,13.636364,10.526316,15.000001,14.285715,0,15.000001,5.263158,22.727274,15.000001,10.526316,15.000001,9.523809,0,15.000001,5,10.526316
30.434782,18.181818,0,15.000001,10,5.555556,0,19.047619,15.000001,13.636364,11.111112,0,0,22.727274,15.000001,0,15.000001,10.526316,5.263158,4.7619047,9.523809,18.181818,0,10,5.263158,5,4.7619047,10.526316,10.526316,0,0,19.047619,10,10.526316,10.526316,19.047619,22.727274,19.047619,0,5.263158,10.526316,10.526316,0,0,19.047619,22.727274,0,30.434782,15.000001,10.526316,19.047619,19.047619,0,10,5.263158,10.526316,10.526316,0,0,5,10,0,0,15.000001,10,0,19.047619,10.526316,10.526316,0,10.526316,0,22.727274,0,10.526316,0,15.000001,5,15.000001,0,10,15.000001,0,11.111112,19.047619,15.000001,0,10.526316,15.000001,10.526316,0,0,11.111112,15.000001,0,10.526316
29.166666,5,0,15.000001,10.526316,14.285715,9.523809,10,15.789473,10.526316,14.285715,17.391304,0,5.263158,10,9.523809,5.263158,0,14.285715,5,0,20,5,9.523809,0,10,5,4.7619047,10.526316,21.052631,4.7619047,5.555556,9.090909,10,5.555556,15.789473,10,5.263158,5,5,10,10.526316,20,19.047619,5.882353,15.000001,5,10,10,5.263158,15.000001,25,10,10.526316,5,5,10,9.523809,0,10,0,0,5.263158,9.523809,5.263158,5,10.526316,5.263158,9.523809,0,0,5,0,0,10,9.523809,0,5,5,0,5.555556,9.523809,0,10.526316,15.000001,23.809525,5,15.000001,15.789473,10,4.7619047,5,19.047619,5,0,5.263158
37.037037,0,10,10,15.000001,5.263158,0,14.285715,10,10,10,10.526316,5.263158,5.263158,5.263158,15.000001,15.000001,10.526316,5.263158,14.285715,10,14.285715,5.555556,10.526316,14.285715,0,5.555556,0,18.181818,14.285715,10,5.263158,10.526316,19.047619,18.181818,10,10,15.000001,5.263158,5.263158,14.285715,14.285715,18.181818,5,14.285715,15.000001,5.555556,5.263158,10,21.73913,5.263158,10,15.000001,18.181818,10,15.000001,15.000001,10.526316,5.263158,0,5.555556,19.047619,22.727274,5.555556,15.000001,14.285715,10,21.73913,10,5.555556,14.285715,5.263158,5.263158,5,0,5.263158,14.285715,5.263158,10.526316,19.047619,18.181818,14.285715,5.555556,5.263158,10,5,14.285715,5.263158,14.285715,18.181818,5.555556,15.000001,10.526316,5,10.526316,10
30.434782,0,10.526316,10,5.263158,5.263158,0,5.555556,5.555556,5.263158,5.263158,5.263158,10,14.285715,5.263158,10,10.526316,10.526316,5.555556,5.263158,5.555556,5.263158,5.263158,13.636364,10.526316,14.285715,5.263158,10,0,14.285715,10.526316,10,14.285715,5,5.555556,14.285715,5.263158,5.263158,10,5.263158,5.263158,15.000001,5.263158,5,14.285715,0,10,5,10,10.526316,14.285715,14.285715,0,14.285715,14.285715,10,5.263158,10,5,10,10,14.285715,0,14.285715,10,14.285715,10,10.526316,10.526316,14.285715,5.263158,10.526316,15.000001,5.263158,0,5.263158,5.555556,15.000001,5.263158,10,5.263158,15.000001,5.263158,10.526316,10.526316,0,15.000001,10,15.000001,10.526316,5.263158,14.285715,5.555556,5,5.263158,15.000001
21.73913,9.523809,5.263158,10.526316,14.285715,5.263158,10,14.285715,10,10.526316,5.263158,10,14.285715,15.000001,0,10,10,14.285715,17.391304,19.047619,5.263158,0,10,15.000001,5,9.523809,5.263158,5.263158,10,0,14.285715,15.000001,5.555556,10,10,18.181818,15.000001,14.285715,14.285715,10,0,14.285715,10.526316,5.263158,10.526316,10,5.555556,0,19.047619,10,0,15.000001,10.526316,10,5.263158,5.263158,5.555556,5.263158,0,5.263158,18.181818,15.000001,10,10,10,0,10,10,5.263158,10,10,5.263158,10,5.263158,18.181818,5.263158,5.263158,5.263158,10,10,10,0,10.526316,5.263158,14.285715,0,5.263158,5.263158,14.285715,14.285715,10,5.263158,19.047619,15.000001,0,5.263158
